Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2022;11;50.2;0.0;0.0;0.0;0.0;0.0;0.0;22.0;28.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2022;12;135.2;47.6;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.6;0.0;0.0;0.0;0.0;0.0;19.6;56.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;1;100.0;0.0;0.0;0.0;0.0;0.0;0.0;8.4;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;11.4;4.2;0.0;26.0;1.4;0.0;0.0;1.0;17.0;1.8;12.0;6.2;0.0;0.0;3.6;3.4
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;2;149.2;3.4;0.0;13.0;0.0;0.0;0.0;0.0;0.4;0.0;12.6;22.4;0.0;0.0;9.4;0.0;0.2;7.4;0.0;0.0;0.0;6.2;0.0;33.8;1.0;0.0;35.4;0.0;4.0;888.0;888.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;3;346.0;4.0;0.0;6.6;13.8;56.0;0.0;0.4;0.0;0.0;2.2;0.0;5.2;2.6;20.4;4.8;43.6;17.6;10.6;0.0;26.4;15.0;32.6;0.0;0.0;11.6;0.0;6.4;15.0;50.0;1.2;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;4;341.2;10.0;52.0;6.4;22.2;0.0;0.0;6.2;0.0;44.0;16.0;0.0;0.0;0.0;0.0;0.0;93.6;2.0;12.6;0.4;0.0;0.0;0.0;0.0;0.0;3.4;63.4;9.0;0.0;0.0;0.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;5;58.6;0.0;10.6;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;6;28.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;2.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;11;4.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;0.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2023;12;48.0;0.0;0.0;0.0;0.0;0.0;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.8;2.8;0.0;0.0;0.0;0.0;0.0;0.0;18.8;0.0;0.0;0.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;1;61.4;0.0;27.8;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2;0.0;13.2;0.0;1.4;0.0;0.0;0.0;0.0;0.0;2.4;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;2;322.2;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4;0.0;0.0;0.0;34.8;9.4;1.4;0.0;7.2;35.2;31.6;38.4;20.4;8.4;13.2;8.4;22.4;65.0;4.0;888.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;3;281.2;0.2;0.0;10.2;30.2;3.0;0.0;0.0;8.0;30.6;0.0;52.4;0.0;1.0;1.8;6.0;12.4;0.0;30.8;8.4;21.6;9.2;1.4;0.4;18.6;0.0;0.0;13.2;1.6;18.2;0.0;2.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;4;411.0;41.0;0.0;19.8;51.0;11.0;3.0;13.2;32.6;16.0;11.0;19.0;18.4;8.4;16.2;52.0;2.0;2.6;16.4;1.4;0.0;0.0;26.2;20.4;9.8;3.0;0.0;1.2;0.0;13.6;1.8;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;5;94.0;1.0;0.0;0.0;12.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.8;0.0;0.0;2.8;25.8;0.0;0.0;0.0;14.4;0.0;0.0;2.0;0.0;0.0;1.2;0.0;1.6;0.0;12.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;6;139.6;0.0;0.0;48.4;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.2;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Santana do Acaraú;ACUDE SAO VICENTE;-3.3968333333333;-40.262722222222;2024;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
