Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2023;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2023;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;1;129.6;59.5;49.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.8;0.0;0.0;0.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;2;173.1;0.0;5.2;0.0;10.0;5.0;8.2;5.3;2.1;18.5;26.8;15.6;0.0;0.0;28.0;12.0;0.0;0.0;0.0;23.6;0.0;0.0;0.0;4.5;8.3;0.0;0.0;0.0;0.0;0.0;888.0;888.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;3;214.1;10.5;8.0;10.0;9.6;0.0;28.0;0.0;0.0;0.0;0.0;17.9;0.0;3.5;40.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;64.0;13.9
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;4;503.2;10.2;0.0;0.0;0.0;52.0;0.0;0.0;0.0;0.0;33.5;17.5;69.2;130.0;37.0;5.6;0.0;0.0;22.3;60.0;7.9;0.0;28.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;5;50.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;6;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;7;34.7;0.0;0.0;0.0;0.0;0.0;5.9;0.0;28.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;9;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;888.0
Aurora;SOLEDADE;-6.9286388888889;-38.776222222222;2024;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
