Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2017;12;28.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;11.5;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;1;86.2;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;12.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.2;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;2;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;9.0;2.0;11.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;7.0;0.0;888.0;888.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;3;115.1;0.0;0.0;0.0;2.5;13.0;0.0;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;27.0;17.0;18.5;8.6
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;4;257.5;0.0;0.0;10.0;0.0;11.0;0.0;0.0;19.5;0.0;0.0;24.0;9.0;35.5;0.0;0.0;0.0;77.5;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;6.5;5.5;17.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;5;51.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;17.5;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;7;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;11;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2018;12;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;1;219.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;13.0;0.0;0.0;0.0;7.0;0.0;23.0;0.0;0.0;127.0;16.5;5.0;11.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;2;167.7;0.0;9.5;32.2;0.0;0.0;0.0;9.0;0.0;0.0;0.0;10.5;0.0;0.0;37.2;0.0;0.0;0.0;10.0;0.0;0.0;0.0;11.8;6.0;24.0;0.0;4.0;0.0;13.5;888.0;888.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;3;157.2;9.5;0.0;0.0;0.0;22.0;4.0;10.2;0.0;0.0;19.0;3.0;17.5;0.0;0.0;21.0;8.5;0.0;0.0;10.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;12.0;7.0;5.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;4;164.0;35.0;31.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.5;0.0;19.0;11.5;0.0;0.0;0.0;0.0;10.0;0.0;16.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;5;43.0;12.0;15.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;6;24.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;7;17.1;0.0;0.0;11.0;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2019;12;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;1;136.5;48.0;0.0;10.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;13.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;4.5;7.0;25.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;2;251.0;0.0;11.0;0.0;13.5;0.0;33.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;4.0;0.0;0.0;14.0;72.0;0.0;24.0;0.0;19.0;24.0;6.0;0.0;0.0;0.0;888.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;3;152.5;0.0;16.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;14.5;0.0;4.0;0.0;38.0;0.0;9.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;7.0;0.0;0.0;18.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;4;309.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;13.5;0.0;0.0;0.0;0.0;79.0;58.0;0.0;11.0;0.0;0.0;48.0;23.0;0.0;6.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;5;135.0;0.0;0.0;0.0;0.0;17.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;23.0;0.0;0.0;6.0;0.0;14.0;0.0;27.0;0.0;0.0;0.0;13.0;0.0;0.0;18.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;6;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;14.0;13.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;11;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2020;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;1;34.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;2;62.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.1;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;14.0;7.5;0.0;888.0;888.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;3;167.5;22.5;6.0;0.0;15.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;16.0;3.0;0.0;0.0;0.0;13.0;35.0;42.0;2.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;4;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.5;10.0;5.5;0.0;29.0;0.0;0.0;0.0;9.5;22.0;0.0;0.0;5.0;22.0;4.0;0.0;0.0;0.0;31.5;15.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;5;189.0;20.0;0.0;0.0;16.0;26.0;1.0;0.0;15.5;0.0;3.0;0.0;10.0;14.5;57.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;6;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;7;108.0;0.0;0.0;47.0;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;10;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;11;16.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2021;12;56.5;0.0;0.0;0.0;7.5;4.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2022;1;288.0;8.0;63.0;0.0;46.0;0.0;35.0;0.0;0.0;6.0;0.0;17.5;0.0;33.0;0.0;33.0;14.5;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2022;2;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;29.0;0.0;8.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Itapiúna;FAZENDA BOA VISTA;-4.5370277777778;-38.914555555556;2022;3;343.0;0.0;10.0;0.0;0.0;0.0;0.0;69.0;0.0;3.5;6.0;19.5;0.0;0.0;18.5;20.5;27.5;14.5;0.0;7.0;0.0;45.0;10.0;45.0;0.0;0.0;0.0;0.0;5.5;0.0;18.5;23.0
