Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2012;1;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2012;2;114.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;999.0;888.0;888.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2012;3;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2013;4;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2013;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2013;6;171.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;888.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2018;12;43.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;8.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2019;1;78.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2019;2;92.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Potiretama;ACUDE POTIRETAMA;-5.7230277777778;-38.151555555556;2019;3;39.0;11.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
